"TIMESTAMP","BattV_Min","PTemp_C_Max","Temp","Temp_Avg","Temp_Max","Temp_TMx","Temp_Min","Temp_TMn","Umid","Umid_Avg","Umid_Max","Umid_TMx","Umid_Min","Umid_TMn","Pressao","Pressao_Avg","Pressao_Max","Pressao_TMx","Pressao_Min","Pressao_TMn","Tempbar","Tempbar_Avg","Tempbar_Max","Tempbar_TMx","Tempbar_Min","Tempbar_TMn","RadFlux","RadFlux_Avg","RadFlux_Max","RadFlux_TMx","RadTot_Tot","VelVento_Max","VelVento_TMx","VelVento_S_WVT","DirVento_D1_WVT","DirVento_SD1_WVT","Chuva_Tot"
"2023-04-06 13:00:00",12.02,32.84,25.05,24.81,25.1,"2023-04-06 12:56:21",24.32,"2023-04-06 12:00:31",67.18,67.33,68.85,"2023-04-06 12:49:51",65.92,"2023-04-06 12:10:01",1016,1016.424,1016.567,"2023-04-06 12:33:42",1016.277,"2023-04-06 12:17:52",32.8,31.95556,32.797,"2023-04-06 12:59:52",31.002,"2023-04-06 12:00:02",562.3,505.8,795.3,"2023-04-06 12:07:51",1.820703,6.174,"2023-04-06 12:15:02",1.92,211.3,30.86,0
"2023-04-06 14:00:00",12.03,33.21,24.04,24.65,25.24,"2023-04-06 13:04:01",23.99,"2023-04-06 13:58:41",70.04,67.34,70.04,"2023-04-06 13:59:41",65.28,"2023-04-06 13:19:31",1016,1015.964,1016.357,"2023-04-06 13:00:01",1015.625,"2023-04-06 13:47:32",32.3,32.91169,33.237,"2023-04-06 13:21:32",32.302,"2023-04-06 13:59:52",203.7,351.2,562.4,"2023-04-06 13:00:20",1.26436,6.272,"2023-04-06 13:04:21",1.997,212.2,29.92,0
"2023-04-06 15:00:00",12.03,32.4,22.84,23.67,24.24,"2023-04-06 14:03:11",22.82,"2023-04-06 14:59:31",77.07,72.36,77.07,"2023-04-06 14:59:51",69.39,"2023-04-06 14:03:51",1016,1015.755,1015.883,"2023-04-06 14:49:32",1015.522,"2023-04-06 14:32:32",29.56,31.11191,32.311,"2023-04-06 14:00:12",29.545,"2023-04-06 14:59:42",93,160.8,242.9,"2023-04-06 14:05:38",0.5788208,7.056,"2023-04-06 14:13:30",1.848,209.5,31.81,0
"2023-04-06 16:00:00",12.05,29.58,21.88,22.28,22.83,"2023-04-06 15:00:11",21.81,"2023-04-06 15:49:41",83.6,80.7,83.6,"2023-04-06 15:59:51",76.64,"2023-04-06 15:09:51",1016,1015.527,1016.008,"2023-04-06 15:59:52",1014.978,"2023-04-06 15:38:52",26.3,27.82648,29.555,"2023-04-06 15:00:01",26.295,"2023-04-06 15:59:52",44.09,72.29,92.9,"2023-04-06 15:00:01",0.2602549,6.664,"2023-04-06 15:36:58",2.235,193.4,33.54,0
"2023-04-06 17:00:00",12.03,26.34,21.55,21.77,21.96,"2023-04-06 16:18:21",21.52,"2023-04-06 16:58:11",81.4,82.5,84.2,"2023-04-06 16:17:21",80.8,"2023-04-06 16:44:21",1016,1015.806,1016.076,"2023-04-06 16:01:52",1015.558,"2023-04-06 16:51:52",25.59,25.98186,26.295,"2023-04-06 16:00:01",25.593,"2023-04-06 16:59:22",21.12,40.3,72.81,"2023-04-06 16:16:12",0.1450915,5.39,"2023-04-06 16:39:39",2.251,181.3,19.06,0
"2023-04-06 18:00:00",12.03,25.28,20.88,21.29,21.59,"2023-04-06 17:01:21",20.88,"2023-04-06 17:59:31",87.1,85.2,87.4,"2023-04-06 17:51:31",81.5,"2023-04-06 17:00:01",1016,1015.886,1016.074,"2023-04-06 17:59:02",1015.579,"2023-04-06 17:01:32",24.76,25.13256,25.593,"2023-04-06 17:00:01",24.764,"2023-04-06 17:58:22",0.338,8.22,22.81,"2023-04-06 17:01:41",0.02959929,5.39,"2023-04-06 17:42:11",2.026,182.9,24.08,0
"2023-04-06 19:00:00",12.05,24.45,20.36,20.58,20.9,"2023-04-06 18:04:41",20.35,"2023-04-06 18:58:41",91.6,89.6,91.6,"2023-04-06 18:59:51",87.1,"2023-04-06 18:00:01",1016,1015.901,1016.133,"2023-04-06 18:30:12",1015.513,"2023-04-06 18:59:42",23.59,24.21827,24.764,"2023-04-06 18:00:01",23.576,"2023-04-06 18:59:12",0,0.078,0.338,"2023-04-06 18:00:01",0.0002820156,4.9,"2023-04-06 18:36:11",1.836,191.3,24.05,0.508
"2023-04-06 20:00:00",12.03,23.38,19.88,20.05,20.37,"2023-04-06 19:02:21",19.88,"2023-04-06 19:58:51",93.2,92.5,93.3,"2023-04-06 19:49:31",91.6,"2023-04-06 19:00:51",1016,1015.762,1015.959,"2023-04-06 19:47:22",1015.346,"2023-04-06 19:05:22",22.85,23.14577,23.586,"2023-04-06 19:00:01",22.844,"2023-04-06 19:58:32",0,0,0,"2023-04-06 19:00:01",0,3.528,"2023-04-06 19:02:08",0.508,226.2,38.67,3.302
"2023-04-06 21:00:00",12.02,22.61,20.04,19.99,20.12,"2023-04-06 20:53:31",19.85,"2023-04-06 20:00:11",94,93.8,94.1,"2023-04-06 20:42:31",93.2,"2023-04-06 20:00:01",1016,1015.999,1016.107,"2023-04-06 20:54:52",1015.869,"2023-04-06 20:15:22",22.8,22.76737,22.864,"2023-04-06 20:00:12",22.7,"2023-04-06 20:36:02",0,0,0,"2023-04-06 20:00:01",0,2.744,"2023-04-06 20:47:42",0.687,175.4,21.24,0.508
"2023-04-06 22:00:00",12.01,22.64,20.12,20.12,20.24,"2023-04-06 21:42:21",20.01,"2023-04-06 21:03:31",92.3,93.6,94.1,"2023-04-06 21:05:51",92.3,"2023-04-06 21:59:21",1016,1016.197,1016.336,"2023-04-06 21:59:32",1016.084,"2023-04-06 21:11:42",23.08,22.97482,23.114,"2023-04-06 21:54:42",22.787,"2023-04-06 21:00:02",0,0,0,"2023-04-06 21:00:01",0,2.156,"2023-04-06 21:51:33",0.725,142.2,17.76,0
"2023-04-06 23:00:00",12.05,22.64,19.66,19.95,20.18,"2023-04-06 22:02:01",19.66,"2023-04-06 22:59:51",91.8,91.9,92.3,"2023-04-06 22:00:01",91.6,"2023-04-06 22:24:51",1016,1016.338,1016.487,"2023-04-06 22:59:22",1016.221,"2023-04-06 22:32:02",22.6,22.85688,23.095,"2023-04-06 22:00:12",22.574,"2023-04-06 22:59:42",0,0,0,"2023-04-06 22:00:01",0,2.744,"2023-04-06 22:25:41",1.222,161.8,12.61,1.27
"2023-04-07 00:00:00",12.05,22.28,19.14,19.44,19.7,"2023-04-06 23:01:01",19.13,"2023-04-06 23:58:51",89.1,90.7,91.8,"2023-04-06 23:00:51",89.1,"2023-04-06 23:59:51",1016,1016.203,1016.489,"2023-04-06 23:00:12",1016.106,"2023-04-06 23:37:22",22,22.30857,22.603,"2023-04-06 23:00:01",22.003,"2023-04-06 23:59:22",0,0,0,"2023-04-06 23:00:01",0,2.646,"2023-04-06 23:59:05",1.325,155.2,11.99,0.762
"2023-04-07 01:00:00",12.05,21.7,18.9,19.08,19.22,"2023-04-07 00:11:51",18.88,"2023-04-07 00:58:31",91.4,89.5,91.4,"2023-04-07 00:59:51",88.3,"2023-04-07 00:16:41",1016,1016.042,1016.115,"2023-04-07 00:00:02",1015.938,"2023-04-07 00:59:12",21.49,21.71789,22.013,"2023-04-07 00:00:02",21.489,"2023-04-07 00:59:52",0,0,0,"2023-04-07 00:00:01",0,2.744,"2023-04-07 00:11:42",1.047,134.4,17.53,1.778
"2023-04-07 02:00:00",12.04,21.21,18.71,18.82,18.94,"2023-04-07 01:32:01",18.61,"2023-04-07 01:46:41",93,92.5,93,"2023-04-07 01:59:41",91.4,"2023-04-07 01:00:01",1015,1015.594,1015.944,"2023-04-07 01:00:22",1015.277,"2023-04-07 01:59:22",21.36,21.41,21.518,"2023-04-07 01:00:22",21.353,"2023-04-07 01:29:12",0,0,0,"2023-04-07 01:00:01",0,2.254,"2023-04-07 01:12:10",0.933,120.6,15.04,1.778
"2023-04-07 03:00:00",12.02,21.18,18.86,18.86,18.96,"2023-04-07 02:45:31",18.71,"2023-04-07 02:00:01",93.8,93.5,93.8,"2023-04-07 02:53:31",93,"2023-04-07 02:00:01",1015,1015.101,1015.278,"2023-04-07 02:00:12",1014.992,"2023-04-07 02:35:52",21.57,21.44931,21.567,"2023-04-07 02:55:02",21.353,"2023-04-07 02:00:52",0,0,0,"2023-04-07 02:00:01",0,1.568,"2023-04-07 02:00:59",0.209,122.3,11.94,1.778
"2023-04-07 04:00:00",12.06,21.18,18.78,18.83,18.94,"2023-04-07 03:06:31",18.75,"2023-04-07 03:46:21",94.3,94.1,94.3,"2023-04-07 03:57:31",93.8,"2023-04-07 03:00:01",1015,1014.954,1015.152,"2023-04-07 03:00:01",1014.747,"2023-04-07 03:59:32",21.46,21.52728,21.577,"2023-04-07 03:07:32",21.45,"2023-04-07 03:58:12",0,0,0,"2023-04-07 03:00:01",0,1.274,"2023-04-07 03:51:09",0.184,171.4,12.88,4.572
"2023-04-07 05:00:00",12.05,21.1,18.84,18.74,18.9,"2023-04-07 04:57:01",18.64,"2023-04-07 04:17:51",94.8,94.6,94.8,"2023-04-07 04:57:01",94.3,"2023-04-07 04:00:01",1015,1014.686,1014.809,"2023-04-07 04:58:52",1014.622,"2023-04-07 04:41:52",21.34,21.35923,21.46,"2023-04-07 04:00:01",21.305,"2023-04-07 04:34:02",0,0,0,"2023-04-07 04:00:01",0,1.568,"2023-04-07 04:15:56",0.245,178.6,17.32,4.572
"2023-04-07 06:00:00",12.04,21.04,18.84,18.79,18.86,"2023-04-07 05:00:41",18.72,"2023-04-07 05:21:11",95.3,95,95.3,"2023-04-07 05:58:21",94.8,"2023-04-07 05:00:01",1015,1015.04,1015.229,"2023-04-07 05:55:42",1014.8,"2023-04-07 05:00:22",21.41,21.35997,21.411,"2023-04-07 05:59:52",21.324,"2023-04-07 05:00:32",0,0,0,"2023-04-07 05:00:01",0,1.764,"2023-04-07 05:51:10",0.299,171.9,18.01,5.842
"2023-04-07 07:00:00",12.05,21.04,18.84,18.78,18.86,"2023-04-07 06:48:41",18.7,"2023-04-07 06:30:41",95.5,95.4,95.5,"2023-04-07 06:50:01",95.2,"2023-04-07 06:01:21",1016,1015.368,1015.632,"2023-04-07 06:59:52",1015.197,"2023-04-07 06:03:12",21.34,21.37918,21.411,"2023-04-07 06:00:01",21.334,"2023-04-07 06:49:02",2.029,1.053,3.719,"2023-04-07 06:51:27",0.003791035,1.96,"2023-04-07 06:33:41",0.524,168.7,18.95,4.826
"2023-04-07 08:00:00",12.02,21.29,19.12,18.97,19.15,"2023-04-07 07:59:31",18.8,"2023-04-07 07:03:21",95.9,95.7,95.9,"2023-04-07 07:57:01",95.5,"2023-04-07 07:00:01",1016,1015.876,1016.205,"2023-04-07 07:59:12",1015.619,"2023-04-07 07:00:22",21.65,21.4497,21.664,"2023-04-07 07:59:32",21.343,"2023-04-07 07:00:01",24.17,11.83,24.17,"2023-04-07 07:59:51",0.04260258,2.058,"2023-04-07 07:00:26",0.21,156.2,11.06,4.064
"2023-04-07 09:00:00",12.05,21.56,19.15,19.17,19.38,"2023-04-07 08:24:31",19,"2023-04-07 08:34:11",95.9,95.9,96,"2023-04-07 08:53:31",95.8,"2023-04-07 08:32:11",1017,1016.386,1016.615,"2023-04-07 08:47:12",1016.149,"2023-04-07 08:04:42",21.91,21.84821,21.936,"2023-04-07 08:30:42",21.654,"2023-04-07 08:00:01",109.4,57.38,109.4,"2023-04-07 08:59:58",0.206552,3.92,"2023-04-07 08:29:49",1.409,178.5,21.11,5.08
"2023-04-07 10:00:00",12.03,22.08,19.45,19.38,19.56,"2023-04-07 09:25:31",19.16,"2023-04-07 09:00:21",96,95.9,96,"2023-04-07 09:58:41",95.8,"2023-04-07 09:41:31",1017,1016.68,1016.75,"2023-04-07 09:37:32",1016.518,"2023-04-07 09:04:02",22.43,22.21164,22.439,"2023-04-07 09:58:52",21.907,"2023-04-07 09:00:01",84.3,88.8,136.6,"2023-04-07 09:05:05",0.3197034,3.234,"2023-04-07 09:04:48",1.102,200.2,20.5,3.556
"2023-04-07 11:00:00",12.05,22.81,19.89,19.68,20,"2023-04-07 10:57:01",19.45,"2023-04-07 10:04:51",95.9,96,96.2,"2023-04-07 10:57:01",95.9,"2023-04-07 10:44:41",1017,1016.646,1016.742,"2023-04-07 10:02:32",1016.526,"2023-04-07 10:58:02",23.14,22.76437,23.153,"2023-04-07 10:59:12",22.42,"2023-04-07 10:00:02",174.9,136,175.6,"2023-04-07 10:56:59",0.4895017,2.646,"2023-04-07 10:57:33",0.647,196,17.19,5.588
"2023-04-07 12:00:00",12.03,23.01,20.07,19.84,20.07,"2023-04-07 11:59:41",19.69,"2023-04-07 11:14:21",95.9,95.9,96.2,"2023-04-07 11:33:31",95.7,"2023-04-07 11:58:11",1016,1016.433,1016.549,"2023-04-07 11:04:42",1016.207,"2023-04-07 11:57:22",23.24,23.26272,23.317,"2023-04-07 11:19:12",23.134,"2023-04-07 11:00:02",183,119.9,184,"2023-04-07 11:59:33",0.431792,4.312,"2023-04-07 11:51:26",1.127,209,23.8,2.286
"2023-04-07 13:00:00",12.06,24.48,20.92,20.28,20.94,"2023-04-07 12:58:41",19.66,"2023-04-07 12:07:11",93.7,94.3,95.9,"2023-04-07 12:00:01",93.6,"2023-04-07 12:32:51",1016,1015.946,1016.275,"2023-04-07 12:02:22",1015.705,"2023-04-07 12:59:42",24.94,23.79971,24.936,"2023-04-07 12:59:52",23.21,"2023-04-07 12:04:22",174.9,236.8,285.4,"2023-04-07 12:49:18",0.8524633,4.704,"2023-04-07 12:06:32",0.94,185.6,63.37,0.254
"2023-04-07 14:00:00",12.04,24.87,20.76,20.55,20.92,"2023-04-07 13:00:01",20.38,"2023-04-07 13:39:01",93.7,93.7,94.1,"2023-04-07 13:22:41",93.4,"2023-04-07 13:04:51",1015,1015.387,1015.709,"2023-04-07 13:00:32",1015.073,"2023-04-07 13:59:52",24.97,25.18615,25.327,"2023-04-07 13:28:52",24.926,"2023-04-07 13:00:02",226.9,170,257.7,"2023-04-07 13:53:27",0.6121018,3.92,"2023-04-07 13:53:47",1.117,190.8,21.61,0.508
"2023-04-07 15:00:00",12.04,24.95,20.75,20.66,20.81,"2023-04-07 14:18:41",20.52,"2023-04-07 14:40:01",92.7,93.3,93.7,"2023-04-07 14:00:01",92.6,"2023-04-07 14:57:11",1015,1014.948,1015.087,"2023-04-07 14:00:02",1014.853,"2023-04-07 14:59:52",25.29,25.16375,25.298,"2023-04-07 14:58:22",24.974,"2023-04-07 14:00:01",117.9,133.4,260.7,"2023-04-07 14:03:47",0.4801972,4.312,"2023-04-07 14:02:54",0.967,209.1,23.71,0
"2023-04-07 16:00:00",12.05,25.01,20.91,20.89,21.09,"2023-04-07 15:28:21",20.58,"2023-04-07 15:02:31",91.8,91.4,92.6,"2023-04-07 15:00:01",90.8,"2023-04-07 15:15:51",1015,1014.941,1015.011,"2023-04-07 15:59:52",1014.822,"2023-04-07 15:01:12",25.35,25.33886,25.393,"2023-04-07 15:52:22",25.279,"2023-04-07 15:00:22",96.5,102.8,124.4,"2023-04-07 15:02:21",0.3701091,2.254,"2023-04-07 15:11:08",0.365,191.2,26.54,0.508
"2023-04-07 17:00:00",12.04,24.98,20.54,20.73,21.05,"2023-04-07 16:03:51",20.54,"2023-04-07 16:59:31",93.6,93,93.7,"2023-04-07 16:58:51",91.8,"2023-04-07 16:00:01",1015,1015.121,1015.214,"2023-04-07 16:37:42",1015.011,"2023-04-07 16:00:01",24.33,24.88119,25.365,"2023-04-07 16:00:12",24.334,"2023-04-07 16:58:32",18.76,53.43,110.3,"2023-04-07 16:10:37",0.192335,2.548,"2023-04-07 16:05:51",0.293,207.1,14.69,3.556
"2023-04-07 18:00:00",11.87,24.16,20.16,20.21,20.56,"2023-04-07 17:01:11",19.96,"2023-04-07 17:50:01",94.2,93.9,94.2,"2023-04-07 17:55:21",93.6,"2023-04-07 17:00:01",1015,1015.289,1015.385,"2023-04-07 17:14:02",1015.163,"2023-04-07 17:00:02",22.56,23.55019,24.334,"2023-04-07 17:00:01",22.555,"2023-04-07 17:59:52",4.225,16.03,32.78,"2023-04-07 17:23:45",0.0577151,3.136,"2023-04-07 17:19:55",0.709,197.2,22.08,3.048
"2023-04-07 19:00:00",11.87,22.42,19.86,19.97,20.22,"2023-04-07 18:05:41",19.82,"2023-04-07 18:47:41",93.9,94.1,94.4,"2023-04-07 18:09:41",93.9,"2023-04-07 18:59:21",1016,1015.507,1015.76,"2023-04-07 18:57:22",1015.36,"2023-04-07 18:00:02",22.4,22.26289,22.555,"2023-04-07 18:00:01",22.149,"2023-04-07 18:22:32",0,0.519,4.225,"2023-04-07 18:00:01",0.001869998,2.94,"2023-04-07 18:13:14",0.501,178.4,31.69,0.254
"2023-04-07 20:00:00",12.05,22.36,19.9,19.96,20.1,"2023-04-07 19:42:41",19.84,"2023-04-07 19:52:21",93.4,93.6,94,"2023-04-07 19:02:11",93.2,"2023-04-07 19:33:11",1016,1015.853,1016.076,"2023-04-07 19:59:52",1015.748,"2023-04-07 19:03:52",22.8,22.57008,22.796,"2023-04-07 19:58:22",22.4,"2023-04-07 19:00:01",0,0,0,"2023-04-07 19:00:01",0,3.528,"2023-04-07 19:02:02",0.616,168.7,29.12,0.254
"2023-04-07 21:00:00",12.02,22.73,20,19.97,20.04,"2023-04-07 20:08:51",19.9,"2023-04-07 20:00:01",94.2,93.7,94.2,"2023-04-07 20:58:21",93.3,"2023-04-07 20:11:41",1016,1016.282,1016.464,"2023-04-07 20:59:52",1016.076,"2023-04-07 20:00:01",23.17,22.97808,23.182,"2023-04-07 20:57:52",22.787,"2023-04-07 20:00:22",0,0,0,"2023-04-07 20:00:01",0,1.666,"2023-04-07 20:03:38",0.323,111.6,22.63,0
"2023-04-07 22:00:00",12.05,22.98,19.96,19.97,20.06,"2023-04-07 21:03:51",19.86,"2023-04-07 21:51:21",93.9,94,94.3,"2023-04-07 21:41:21",93.8,"2023-04-07 21:59:41",1016,1016.495,1016.566,"2023-04-07 21:50:22",1016.397,"2023-04-07 21:16:22",23.35,23.32216,23.403,"2023-04-07 21:42:02",23.172,"2023-04-07 21:00:01",0,0,0,"2023-04-07 21:00:01",0,2.254,"2023-04-07 21:52:08",0.279,130.4,10.68,0
"2023-04-07 23:00:00",12.02,22.92,20.12,20.13,20.21,"2023-04-07 22:24:41",19.96,"2023-04-07 22:00:01",94.3,94.1,94.3,"2023-04-07 22:48:31",93.8,"2023-04-07 22:02:31",1016,1016.562,1016.675,"2023-04-07 22:17:42",1016.461,"2023-04-07 22:58:52",23.32,23.27702,23.355,"2023-04-07 22:01:42",23.22,"2023-04-07 22:29:32",0,0,0,"2023-04-07 22:00:01",0,2.352,"2023-04-07 22:04:08",0.386,123.6,15.08,0.254
"2023-04-08 00:00:00",12.02,23.04,20.04,20.07,20.13,"2023-04-07 23:00:21",20.02,"2023-04-07 23:55:11",94.6,94.4,94.6,"2023-04-07 23:58:21",94.3,"2023-04-07 23:05:21",1016,1016.394,1016.546,"2023-04-07 23:20:12",1016.22,"2023-04-07 23:53:12",23.48,23.42046,23.499,"2023-04-07 23:55:12",23.317,"2023-04-07 23:00:01",0,0,0,"2023-04-07 23:00:01",0,1.078,"2023-04-07 23:29:31",0.115,115.8,11.04,0
"2023-04-08 01:00:00",12.05,23.04,20.07,20.03,20.11,"2023-04-08 00:52:11",19.97,"2023-04-08 00:05:21",93.9,94.3,94.6,"2023-04-08 00:00:01",93.9,"2023-04-08 00:59:21",1016,1016.153,1016.247,"2023-04-08 00:05:12",1016.072,"2023-04-08 00:26:12",23.4,23.46062,23.499,"2023-04-08 00:00:52",23.403,"2023-04-08 00:52:22",0,0,0,"2023-04-08 00:00:01",0,1.862,"2023-04-08 00:25:30",0.664,141.5,16.07,0
"2023-04-08 02:00:00",12.04,23.01,20.02,20.03,20.1,"2023-04-08 01:00:01",19.97,"2023-04-08 01:35:51",93.7,93.9,94,"2023-04-08 01:25:01",93.5,"2023-04-08 01:45:01",1016,1016.17,1016.236,"2023-04-08 01:40:52",1016.131,"2023-04-08 01:15:42",23.44,23.41778,23.47,"2023-04-08 01:55:32",23.384,"2023-04-08 01:11:52",0,0,0,"2023-04-08 01:00:01",0,1.372,"2023-04-08 01:31:25",0.421,135.7,12.52,0
"2023-04-08 03:00:00",12.02,23.07,19.93,19.94,20.04,"2023-04-08 02:00:01",19.87,"2023-04-08 02:27:01",93.2,93.3,93.8,"2023-04-08 02:00:01",93,"2023-04-08 02:45:51",1016,1015.954,1016.179,"2023-04-08 02:00:01",1015.711,"2023-04-08 02:59:32",23.53,23.4969,23.528,"2023-04-08 02:30:52",23.441,"2023-04-08 02:00:01",0,0,0,"2023-04-08 02:00:01",0,1.47,"2023-04-08 02:25:40",0.353,130.6,14.12,0
"2023-04-08 04:00:00",12.06,23.07,20.05,20,20.09,"2023-04-08 03:49:11",19.9,"2023-04-08 03:00:51",93,93.1,93.5,"2023-04-08 03:21:01",92.7,"2023-04-08 03:44:41",1015,1015.447,1015.74,"2023-04-08 03:04:42",1015.265,"2023-04-08 03:42:12",23.46,23.48826,23.528,"2023-04-08 03:00:01",23.422,"2023-04-08 03:50:32",0,0,0,"2023-04-08 03:00:01",0,2.548,"2023-04-08 03:32:25",0.618,133,22.3,0
"2023-04-08 05:00:00",12.06,23.1,20.24,20.16,20.28,"2023-04-08 04:52:11",20.05,"2023-04-08 04:00:01",91.7,92.6,93.2,"2023-04-08 04:08:21",91.7,"2023-04-08 04:58:41",1016,1015.484,1015.623,"2023-04-08 04:59:52",1015.405,"2023-04-08 04:33:42",23.49,23.48056,23.499,"2023-04-08 04:15:32",23.432,"2023-04-08 04:02:02",0,0,0,"2023-04-08 04:00:01",0,2.744,"2023-04-08 04:55:05",1.147,144.3,20.77,0
"2023-04-08 06:00:00",12.05,23.1,20.12,20.23,20.31,"2023-04-08 05:35:31",20.11,"2023-04-08 05:59:11",92.5,91.6,92.5,"2023-04-08 05:56:31",91,"2023-04-08 05:14:01",1016,1015.91,1015.994,"2023-04-08 05:59:42",1015.623,"2023-04-08 05:00:01",23.43,23.47015,23.499,"2023-04-08 05:00:02",23.413,"2023-04-08 05:58:22",0,0,0,"2023-04-08 05:00:01",0,4.116,"2023-04-08 05:55:28",1.576,153.2,26.63,0
"2023-04-08 07:00:00",12.06,23.04,20.18,20.16,20.22,"2023-04-08 06:04:21",20.1,"2023-04-08 06:44:21",92.8,92.8,93,"2023-04-08 06:33:11",92.5,"2023-04-08 06:00:01",1017,1016.287,1016.601,"2023-04-08 06:58:22",1015.99,"2023-04-08 06:00:01",23.34,23.35012,23.441,"2023-04-08 06:00:22",23.288,"2023-04-08 06:47:02",22.82,8.58,26.03,"2023-04-08 06:50:25",0.0308992,4.018,"2023-04-08 06:43:01",1.857,156.2,17.68,0
"2023-04-08 08:00:00",12.06,23.87,20.71,20.37,20.75,"2023-04-08 07:58:31",20.13,"2023-04-08 07:02:11",92.8,93,93.3,"2023-04-08 07:33:31",92.8,"2023-04-08 07:02:01",1017,1016.866,1017.171,"2023-04-08 07:59:52",1016.584,"2023-04-08 07:01:22",24.29,23.68735,24.305,"2023-04-08 07:59:42",23.336,"2023-04-08 07:00:01",154.6,81.9,154.6,"2023-04-08 07:59:59",0.2946864,3.332,"2023-04-08 07:27:59",1.112,169.8,17.61,0
"2023-04-08 09:00:00",12.05,25.16,21.08,21.05,21.29,"2023-04-08 08:45:41",20.69,"2023-04-08 08:01:11",90.8,91.7,92.8,"2023-04-08 08:00:01",90.7,"2023-04-08 08:57:01",1018,1017.584,1017.972,"2023-04-08 08:59:52",1017.171,"2023-04-08 08:00:01",25.54,25.14236,25.545,"2023-04-08 08:55:22",24.286,"2023-04-08 08:00:01",120,158.6,200.7,"2023-04-08 08:17:38",0.5711094,3.43,"2023-04-08 08:25:25",1.449,175.4,16.66,0
"2023-04-08 10:00:00",12.05,25.73,21.2,21.06,21.24,"2023-04-08 09:54:51",20.84,"2023-04-08 09:26:51",90.2,90.3,91,"2023-04-08 09:01:11",89.8,"2023-04-08 09:26:21",1018,1018.245,1018.426,"2023-04-08 09:50:32",1017.957,"2023-04-08 09:08:22",26.09,25.77232,26.096,"2023-04-08 09:58:52",25.517,"2023-04-08 09:00:42",176.2,166.6,208.1,"2023-04-08 09:13:00",0.5995969,3.822,"2023-04-08 09:18:46",1.667,177.1,17.52,0
"2023-04-08 11:00:00",12.04,26.31,21.56,21.44,21.65,"2023-04-08 10:45:41",21.21,"2023-04-08 10:00:31",90.1,89.8,90.4,"2023-04-08 10:08:11",89.3,"2023-04-08 10:24:31",1018,1018.332,1018.381,"2023-04-08 10:02:52",1018.298,"2023-04-08 10:47:12",26.59,26.36352,26.645,"2023-04-08 10:49:32",26.077,"2023-04-08 10:00:12",153.2,186.9,252.9,"2023-04-08 10:55:20",0.6727841,2.548,"2023-04-08 10:30:29",0.858,182,19.21,0.254
"2023-04-08 12:00:00",12.06,26.34,21.01,21.38,21.62,"2023-04-08 11:04:41",21,"2023-04-08 11:56:11",92.7,90.5,92.7,"2023-04-08 11:59:41",89.4,"2023-04-08 11:25:21",1018,1018.323,1018.411,"2023-04-08 11:30:02",1018.245,"2023-04-08 11:56:12",26.29,26.65341,26.787,"2023-04-08 11:30:52",26.286,"2023-04-08 11:59:22",70.1,120,211.3,"2023-04-08 11:37:30",0.431902,1.666,"2023-04-08 11:42:27",0.329,311.7,42.39,1.524
"2023-04-08 13:00:00",12.05,25.95,21.33,20.87,21.44,"2023-04-08 12:58:41",20.6,"2023-04-08 12:16:51",94,93.5,94.3,"2023-04-08 12:48:21",92.4,"2023-04-08 12:00:01",1018,1018.072,1018.284,"2023-04-08 12:02:12",1017.726,"2023-04-08 12:59:52",25.46,25.38779,26.286,"2023-04-08 12:00:01",24.955,"2023-04-08 12:42:02",413.9,192.8,472.6,"2023-04-08 12:57:06",0.6939638,2.254,"2023-04-08 12:59:58",0.131,178.7,32.21,8.38
"2023-04-08 14:00:00",12.03,28.17,21.88,21.84,22.12,"2023-04-08 13:27:31",21.3,"2023-04-08 13:04:01",91.1,92.6,94,"2023-04-08 13:02:21",90.7,"2023-04-08 13:56:51",1017,1017.532,1017.754,"2023-04-08 13:00:22",1017.364,"2023-04-08 13:47:32",28.65,27.20645,28.658,"2023-04-08 13:59:42",25.45,"2023-04-08 13:00:02",235.6,383.3,555.1,"2023-04-08 13:31:13",1.379908,3.43,"2023-04-08 13:40:51",1.072,199,21.11,0.254
"2023-04-08 15:00:00",12.05,28.56,22.27,21.86,22.34,"2023-04-08 14:51:21",21.5,"2023-04-08 14:15:51",89.6,90.5,91.3,"2023-04-08 14:12:21",89.2,"2023-04-08 14:57:31",1017,1017.144,1017.401,"2023-04-08 14:00:02",1016.913,"2023-04-08 14:59:42",28.86,28.61364,28.855,"2023-04-08 14:59:52",28.415,"2023-04-08 14:32:42",273.7,248.1,377.1,"2023-04-08 14:38:13",0.8929931,3.136,"2023-04-08 14:11:12",1.123,186.9,21.93,0
"2023-04-08 16:00:00",12.06,28.99,22.04,22.16,22.4,"2023-04-08 15:13:41",21.98,"2023-04-08 15:40:01",89.4,88.9,89.7,"2023-04-08 15:01:41",88,"2023-04-08 15:28:51",1017,1016.908,1016.965,"2023-04-08 15:29:32",1016.827,"2023-04-08 15:59:52",28.59,29.05054,29.303,"2023-04-08 15:29:02",28.593,"2023-04-08 15:59:52",181.5,218.7,342,"2023-04-08 15:04:52",0.7872759,3.92,"2023-04-08 15:37:18",1.682,191,21.77,0
